Campaign,Ad Group,Keyword,Criterion Type,Max CPC,Final URL,Campaign Status,Ad Group Status,Status,Comment
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator display not working,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator display not working,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator fan not working,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator fan not working,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Door Seal Repair,sub zero refrigerator door handle loose,Exact,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Seal Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Door Seal Repair,sub zero refrigerator door handle loose,Phrase,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Seal Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator wont get cold,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator wont get cold,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Water Leak Repair,sub zero water dispenser not cooling,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Water Leak Repair,sub zero water dispenser not cooling,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator french door problems,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator french door problems,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero french door refrigerator problems,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero french door refrigerator problems,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero problems refrigerator,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero problems refrigerator,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator problems temperature,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator problems temperature,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator temperature problems,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator temperature problems,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero built in refrigerator problems,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero built in refrigerator problems,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,problems with sub zero refrigerators,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,problems with sub zero refrigerators,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator defrost problems,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator defrost problems,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator display problems,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator display problems,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Freezing Issues,sub zero refrigerator freezing up,Exact,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Freezing Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Freezing Issues,sub zero refrigerator freezing up,Phrase,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Freezing Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Freezing Issues,sub zero refrigerator keeps freezing food,Exact,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Freezing Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Freezing Issues,sub zero refrigerator keeps freezing food,Phrase,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Freezing Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator not cooling but freezer works,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator not cooling but freezer works,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator not cooling freezer working,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator not cooling freezer working,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator not cooling but bottom freezer is working,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator not cooling but bottom freezer is working,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator not cooling but freezer is working,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator not cooling but freezer is working,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero freezer working but refrigerator not cooling,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero freezer working but refrigerator not cooling,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator not cooling but freezer is fine,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator not cooling but freezer is fine,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator and freezer not cooling,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator and freezer not cooling,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Water Leak Repair,sub zero water dispenser not working,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Water Leak Repair,sub zero water dispenser not working,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator wont cool,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Cooling Issues,sub zero refrigerator wont cool,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Cooling Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Door Seal Repair,sub zero refrigerator door not closing,Exact,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Seal Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Door Seal Repair,sub zero refrigerator door not closing,Phrase,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Seal Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Door Seal Repair,sub zero refrigerator door not closing properly,Exact,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Seal Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Door Seal Repair,sub zero refrigerator door not closing properly,Phrase,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Door Seal Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Core Brand Repair,sub zero refrigeration repair,Exact,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Core Brand Repair,sub zero refrigeration repair,Phrase,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator cooling problem,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator cooling problem,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator temperature control problem,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator temperature control problem,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator temperature problem,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator temperature problem,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator defrost problem,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator defrost problem,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Core Near Me,sub zero refrigerator repairman near me,Exact,44.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Near Me | Exact
SZ_Search_BayArea_ExactPhrase_2026,Core Near Me,sub zero refrigerator repairman near me,Phrase,44.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Near Me | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Core Brand Repair,sub zero refrigerator repairs,Exact,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Core Brand Repair,sub zero refrigerator repairs,Phrase,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Water Leak Repair,sub zero water dispenser problems,Exact,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Water Leak Repair,sub zero water dispenser problems,Phrase,42.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Water Leak Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,sub zero refrigerator is not making ice,Exact,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,sub zero refrigerator is not making ice,Phrase,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,sub zero refrigerator not making ice,Exact,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,sub zero refrigerator not making ice,Phrase,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,my sub zero refrigerator is not making ice,Exact,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,my sub zero refrigerator is not making ice,Phrase,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,sub zero refrigerator not making ice or water,Exact,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,sub zero refrigerator not making ice or water,Phrase,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,sub zero french door refrigerator not making ice,Exact,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,sub zero french door refrigerator not making ice,Phrase,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,new sub zero refrigerator not making ice,Exact,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,new sub zero refrigerator not making ice,Phrase,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,sub zero refrigerator not making ice but water works,Exact,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Exact
SZ_Search_BayArea_ExactPhrase_2026,Ice Maker Repair,sub zero refrigerator not making ice but water works,Phrase,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Ice Maker Repair | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator no power,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator no power,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Core Brand Service,sub zero refrigerator servicing,Exact,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Exact
SZ_Search_BayArea_ExactPhrase_2026,Core Brand Service,sub zero refrigerator servicing,Phrase,36.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Core Brand Service | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator not,Exact,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Working Issues,sub zero refrigerator not,Phrase,38.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Working Issues | Phrase
SZ_Search_BayArea_ExactPhrase_2026,Not Freezing Issues,sub zero refrigerator not defrosting,Exact,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Freezing Issues | Exact
SZ_Search_BayArea_ExactPhrase_2026,Not Freezing Issues,sub zero refrigerator not defrosting,Phrase,40.00,https://appliancepros.netlify.app/subzero/,Enabled,Enabled,Enabled,Not Freezing Issues | Phrase
